game_id,event_id,period_id,team_id,player_id,type_id,timestamp,minute,second,outcome,start_x,start_y,end_x,end_y,qualifiers,related_player_id,touch,goal,shot,type_name
1734996,2609534901,1,65,77464.0,1,2023-10-28 15:19:07,4,7,True,50.6,38.2,55.3,47.5,"{141: '47.5', 178: True, 140: '55.3', 212: '8.0', 213: '0.91', 56: 'Center'}",,True,False,False,pass
1734996,2609534911,1,65,362431.0,50,2023-10-28 15:19:08,4,8,True,56.8,48.5,56.8,48.5,"{286: True, 56: 'Center', 233: '45'}",,True,False,False,dispossessed
1734996,2609534953,1,52,106883.0,7,2023-10-28 15:19:08,4,8,True,43.2,51.5,43.2,51.5,"{56: 'Back', 178: True, 285: True, 233: '52'}",,True,False,False,tackle
1734996,2609534967,1,52,106883.0,49,2023-10-28 15:19:10,4,10,True,55.3,52.9,55.3,52.9,{},,False,False,False,ball recovery
1734996,2609535065,1,52,106883.0,1,2023-10-28 15:19:10,4,10,True,44.0,58.3,42.2,73.4,"{178: True, 212: '10.4', 56: 'Back', 141: '73.4', 140: '42.2', 213: '1.75'}",,True,False,False,pass
1734996,2609535095,1,52,379868.0,50,2023-10-28 15:19:13,4,13,True,46.2,75.5,46.2,75.5,"{286: True, 56: 'Back', 233: '53'}",,True,False,False,dispossessed
1734996,2609535205,1,65,463838.0,7,2023-10-28 15:19:13,4,13,False,53.8,24.5,53.8,24.5,"{285: True, 56: 'Center', 233: '48', 178: True}",,True,False,False,tackle
1734996,2609535179,1,52,379868.0,50,2023-10-28 15:19:14,4,14,True,47.8,70.4,47.8,70.4,"{233: '54', 286: True, 56: 'Back'}",,True,False,False,dispossessed
1734996,2609535269,1,65,128967.0,7,2023-10-28 15:19:14,4,14,True,52.2,29.6,52.2,29.6,"{178: True, 285: True, 233: '49', 56: 'Center'}",,True,False,False,tackle
1734996,2609535287,1,65,422937.0,49,2023-10-28 15:19:15,4,15,True,47.0,39.4,47.0,39.4,{},,False,False,False,ball recovery
1734996,2609535365,1,65,422937.0,1,2023-10-28 15:19:16,4,16,True,46.9,44.5,45.9,56.3,"{140: '45.9', 213: '1.70', 178: True, 56: 'Back', 212: '8.1', 141: '56.3'}",,True,False,False,pass
1734996,2609535537,1,65,77464.0,1,2023-10-28 15:19:18,4,18,True,44.6,58.2,41.0,66.6,"{178: True, 56: 'Back', 141: '66.6', 213: '2.16', 212: '6.8', 140: '41.0'}",,True,False,False,pass
1734996,2609535609,1,65,106885.0,1,2023-10-28 15:19:22,4,22,True,50.9,71.3,51.1,93.8,"{178: True, 140: '51.1', 213: '1.56', 56: 'Left', 141: '93.8', 212: '15.3'}",,True,False,False,pass
1734996,2609535705,1,65,422938.0,1,2023-10-28 15:19:24,4,24,True,46.6,93.4,41.0,69.9,"{178: True, 212: '17.0', 141: '69.9', 56: 'Back', 213: '4.36', 140: '41.0'}",,True,False,False,pass
1734996,2609535767,1,65,77464.0,1,2023-10-28 15:19:28,4,28,True,46.8,61.7,52.0,65.4,"{140: '52.0', 178: True, 212: '6.0', 56: 'Center', 141: '65.4', 213: '0.43'}",,True,False,False,pass
1734996,2609535811,1,65,362431.0,1,2023-10-28 15:19:29,4,29,True,52.0,66.1,40.5,74.2,"{213: '2.71', 140: '40.5', 212: '13.3', 178: True, 141: '74.2', 56: 'Back'}",,True,False,False,pass
1734996,2609535917,1,65,106885.0,1,2023-10-28 15:19:30,4,30,True,40.5,74.2,34.6,53.6,"{141: '53.6', 178: True, 213: '4.30', 140: '34.6', 56: 'Back', 212: '15.3'}",,True,False,False,pass
1734996,2609536031,1,65,130331.0,1,2023-10-28 15:19:33,4,33,True,33.9,46.2,39.5,22.1,"{212: '17.4', 178: True, 56: 'Back', 140: '39.5', 141: '22.1', 213: '5.06'}",,True,False,False,pass
1734996,2609536057,1,65,384711.0,1,2023-10-28 15:19:35,4,35,False,42.3,22.1,45.5,33.6,"{141: '33.6', 56: 'Back', 213: '1.16', 140: '45.5', 178: True, 212: '8.5'}",,True,False,False,pass
1734996,2609536119,1,65,422937.0,4,2023-10-28 15:19:36,4,36,True,45.6,33.4,45.6,33.4,"{233: '50', 56: 'Back', 13: True, 286: True}",,True,False,False,foul
1734996,2609536067,1,52,31772.0,4,2023-10-28 15:19:36,4,36,False,54.4,66.6,54.4,66.6,"{13: True, 285: True, 178: True, 56: 'Center', 233: '65'}",,False,False,False,foul
1734996,2609536605,1,65,384711.0,1,2023-10-28 15:19:47,4,47,True,43.7,25.8,42.4,46.2,"{213: '1.67', 212: '13.9', 140: '42.4', 178: True, 141: '46.2', 56: 'Back', 5: True}",,True,False,False,pass
1734996,2609536645,1,65,130331.0,1,2023-10-28 15:19:47,4,47,True,44.0,52.6,54.6,75.8,"{141: '75.8', 212: '19.3', 140: '54.6', 56: 'Center', 178: True, 213: '0.96'}",,True,False,False,pass
1734996,2609627471,1,65,77464.0,1,2023-10-28 15:19:49,4,49,True,53.0,69.0,46.4,85.7,"{178: True, 213: '2.12', 140: '46.4', 141: '85.7', 56: 'Back', 212: '13.3'}",,True,False,False,pass
1734996,2609536697,1,65,106885.0,1,2023-10-28 15:19:51,4,51,True,45.3,80.2,43.1,51.3,"{212: '19.8', 213: '4.60', 56: 'Back', 140: '43.1', 141: '51.3', 178: True}",,True,False,False,pass
1734996,2609536835,1,65,130331.0,1,2023-10-28 15:19:54,4,54,True,45.3,44.5,56.4,4.0,"{178: True, 141: '4.0', 140: '56.4', 212: '29.9', 56: 'Right', 213: '5.11'}",,True,False,False,pass
1734996,2609536967,1,65,128967.0,1,2023-10-28 15:19:58,4,58,True,65.0,4.9,49.1,10.1,"{213: '2.93', 140: '49.1', 141: '10.1', 56: 'Back', 178: True, 212: '17.1'}",,True,False,False,pass
1734996,2609537161,1,65,384711.0,1,2023-10-28 15:20:01,5,1,True,50.1,9.5,48.0,38.2,"{56: 'Back', 178: True, 212: '19.6', 141: '38.2', 140: '48.0', 213: '1.68'}",,True,False,False,pass
1734996,2609537181,1,65,77464.0,1,2023-10-28 15:20:06,5,6,True,61.6,45.1,67.0,43.6,"{178: True, 141: '43.6', 56: 'Center', 213: '6.11', 212: '5.8', 140: '67.0'}",,True,False,False,pass
1734996,2609537205,1,65,349760.0,1,2023-10-28 15:20:06,5,6,True,66.1,43.3,58.1,35.7,"{56: 'Center', 212: '9.9', 141: '35.7', 213: '3.69', 140: '58.1', 178: True}",,True,False,False,pass
1734996,2609537447,1,65,422937.0,1,2023-10-28 15:20:08,5,8,True,56.9,29.2,68.5,5.5,"{178: True, 212: '20.2', 56: 'Right', 213: '5.36', 140: '68.5', 141: '5.5'}",,True,False,False,pass
1734996,2609537509,1,65,128967.0,1,2023-10-28 15:20:14,5,14,True,64.6,20.3,65.2,42.8,"{178: True, 140: '65.2', 212: '15.3', 141: '42.8', 213: '1.53', 56: 'Center'}",,True,False,False,pass
1734996,2609537615,1,65,77464.0,1,2023-10-28 15:20:17,5,17,True,65.0,42.8,61.7,33.3,"{141: '33.3', 212: '7.3', 213: '4.22', 140: '61.7', 56: 'Center', 178: True}",,True,False,False,pass
1734996,2609537671,1,65,128967.0,1,2023-10-28 15:20:19,5,19,True,58.8,28.3,47.8,16.1,"{56: 'Back', 141: '16.1', 213: '3.76', 178: True, 140: '47.8', 212: '14.2'}",,True,False,False,pass
1734996,2609537989,1,65,384711.0,1,2023-10-28 15:20:21,5,21,True,47.8,16.1,39.1,89.1,"{1: True, 140: '39.1', 213: '1.75', 178: True, 212: '50.5', 141: '89.1', 56: 'Back'}",,True,False,False,pass
1734996,2609538139,1,65,106885.0,1,2023-10-28 15:20:29,5,29,True,40.1,78.4,32.5,53.9,"{213: '4.27', 140: '32.5', 212: '18.5', 178: True, 141: '53.9', 56: 'Back'}",,True,False,False,pass
1734996,2609538325,1,65,130331.0,1,2023-10-28 15:20:34,5,34,True,23.8,44.8,25.2,12.5,"{56: 'Back', 140: '25.2', 212: '22.0', 178: True, 213: '4.78', 141: '12.5'}",,True,False,False,pass
1734996,2609538397,1,65,384711.0,1,2023-10-28 15:20:40,5,40,True,36.1,3.2,46.8,5.6,"{141: '5.6', 212: '11.4', 178: True, 56: 'Back', 213: '0.14', 140: '46.8'}",,True,False,False,pass
1734996,2609538443,1,65,463838.0,1,2023-10-28 15:20:42,5,42,True,54.5,7.1,59.9,28.6,"{56: 'Center', 212: '15.7', 178: True, 213: '1.20', 141: '28.6', 140: '59.9'}",,True,False,False,pass
1734996,2609538487,1,65,349760.0,1,2023-10-28 15:20:44,5,44,True,61.4,27.0,55.7,23.7,"{140: '55.7', 213: '3.50', 56: 'Center', 178: True, 141: '23.7', 212: '6.4'}",,True,False,False,pass
1734996,2609538603,1,65,463838.0,1,2023-10-28 15:20:46,5,46,True,57.0,32.7,55.4,71.4,"{140: '55.4', 178: True, 213: '1.63', 56: 'Center', 212: '26.4', 141: '71.4'}",,True,False,False,pass
